FIPS,State,County,hi_diabetes,hi_obesity,RECFACPTH09,PCT_OBESE_ADULTS08,PCT_DIABETES_ADULTS08,FFRPTH09,FSRPTH09,PC_FFRSALES07,PC_FSRSALES07,PCT_NHWHITE10,PCT_65OLDER10,PCT_18YOUNGER10,PERPOV10,METRO13,POPLOSS10,MEDHHINC15,PCT_LACCESS_POP10,SNAP_PART_RATE08,PCT_NSLP09,PCT_WIC09,PCT_CACFP09,GROCPTH09,WICSPTH08
35053,NM,Socorro,0,0,0.0,25.1,8.0,0.502036035,0.613599598,737.196860332284,611.6761203400024,37.56296876749132,14.17776782715773,23.900145527818204,1,0,0.0,33673.0,33.788369377396,66,11.03772707074939,3.491068936159202,2.007890843824686,0.167345345,0.2203735
35055,NM,Taos,0,0,0.182971456,16.1,6.1,0.914857282,1.585752623,737.196860332284,611.6761203400024,36.30567446944166,17.084130309378512,20.590824908157998,1,0,0.0,37092.0,44.7116056276956,66,11.03772707074939,3.491068936159202,2.007890843824686,0.213466699,0.2539038
35057,NM,Torrance,0,0,0.0,23.0,6.1,0.426465213,0.548312416,737.196860332284,611.6761203400024,55.990966245498385,14.197643899163767,24.116462186412747,0,1,0.0,35950.0,23.749655227686503,66,11.03772707074939,3.491068936159202,2.007890843824686,0.304618009,0.244993
35059,NM,Union,0,0,0.0,22.3,6.6,0.442184391,1.547645368,737.196860332284,611.6761203400024,56.03429325126401,17.872059793361178,20.44405363816223,0,0,0.0,36715.0,26.81031119786151,66,11.03772707074939,3.491068936159202,2.007890843824686,0.221092195,0.2672368
35061,NM,Valencia,0,0,0.079187013,26.5,7.3,0.527913422,0.316748053,737.196860332284,611.6761203400024,36.22092491739477,12.723164727239483,26.357925531220204,0,1,0.0,42395.0,45.59020119931239,66,11.03772707074939,3.491068936159202,2.007890843824686,0.145176191,0.1105797
36001,NY,Albany,0,0,0.121417766,25.7,7.5,0.984468371,1.08947833,487.5571873084633,734.8056594547654,75.98585159958449,13.909744776531538,19.931033122509895,0,1,0.0,57312.0,27.49933488359509,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.269088021,0.090745
36003,NY,Allegany,0,0,0.0612632,26.3,8.6,0.428842737,0.714737895,487.5571873084633,734.8056594547654,95.41331263024557,15.206554161729253,21.607485800678297,0,0,1.0,44331.0,7.809623507170474,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.285895158,0.1822969
36005,NY,Bronx,0,0,0.0297909,28.4,9.5,0.584918122,0.358943543,487.5571873084633,734.8056594547654,10.916766057231639,10.532175108367001,26.582475879137224,1,1,0.0,35102.0,0.8996904991532862,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.705534779,0.6809111
36007,NY,Broome,0,0,0.109488143,28.1,8.8,0.751486799,0.875905143,487.5571873084633,734.8056594547654,86.27816550348953,16.372881355932204,20.218843469591228,0,1,0.0,46067.0,20.184039003037938,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.184139149,0.1027564
36009,NY,Cattaraugus,0,1,0.0621187,29.0,9.3,0.546644967,0.919357444,487.5571873084633,734.8056594547654,91.94691036766811,15.46247992330391,23.408493843146534,0,0,1.0,40933.0,4.951440165901366,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.260898734,0.2004134
36011,NY,Cayuga,0,0,0.0374195,24.7,8.2,0.661078681,0.823230055,487.5571873084633,734.8056594547654,91.34281358558468,15.288781146127508,21.615474970634544,0,0,1.0,51925.0,7.513545482078962,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.174624557,0.188076
36013,NY,Chautauqua,0,1,0.066569524,30.0,8.8,0.658298631,0.968956412,487.5571873084633,734.8056594547654,89.29468885512027,16.590193098847337,21.827211741595935,0,0,1.0,43973.0,11.514540590347874,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.25148487,0.2694712
36015,NY,Chemung,0,0,0.135060608,26.4,9.6,0.630282839,0.776598499,487.5571873084633,734.8056594547654,87.40628166160081,15.696273781380166,22.379826635145783,0,1,1.0,51285.0,23.67277517069582,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.123805558,0.1933972
36017,NY,Chenango,0,0,0.0592429,25.8,8.1,0.375204882,0.888643141,487.5571873084633,734.8056594547654,95.61780612952434,16.647185847019436,22.74105037938071,0,0,1.0,49082.0,1.5968830390732571,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.217223879,0.2355851
36019,NY,Clinton,0,0,0.0486145,25.6,7.8,0.449684006,0.838599903,487.5571873084633,734.8056594547654,91.11630625365284,13.335281511786478,19.347847262809275,0,0,0.0,46747.0,23.68121766728278,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.267379679,0.1591207
36021,NY,Columbia,0,0,0.111070562,26.2,8.3,0.571220031,1.078971169,487.5571873084633,734.8056594547654,88.23380245974388,18.167554203119057,20.297641688855077,0,0,0.0,58335.0,15.003461441193847,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.364946131,0.1452527
36023,NY,Cortland,0,0,0.0607804,27.6,7.7,0.648324486,0.891446169,487.5571873084633,734.8056594547654,93.74898654126804,13.089832982000974,21.10223771688017,0,0,0.0,49894.0,9.807230853740249,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.243121682,0.2077663
36025,NY,Delaware,0,0,0.103773193,26.5,8.4,0.581129883,1.099995849,487.5571873084633,734.8056594547654,93.1763234681117,19.426844518549398,19.601917465610672,0,0,0.0,42907.0,2.8396535182344933,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.269810303,0.2176847
36027,NY,Dutchess,0,0,0.107785117,26.7,8.3,0.670288696,1.040800035,487.5571873084633,734.8056594547654,74.5616629914484,13.548109503576613,22.175348249341152,0,1,0.0,71348.0,35.79555532880217,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.333460205,0.1059829
36029,NY,Erie,1,0,0.113125371,26.7,10.1,0.751631072,0.776649183,487.5571873084633,734.8056594547654,77.70673746518106,15.708130222841227,21.64693593314763,0,1,1.0,52176.0,25.902497697217097,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.254532085,0.1725544
36031,NY,Essex,0,0,0.151983383,25.2,8.1,0.506611277,1.747808906,487.5571873084633,734.8056594547654,92.93370586741173,18.143256286512575,19.268478536957073,0,0,0.0,52282.0,9.861410777437008,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.531941841,0.2649708
36033,NY,Franklin,0,0,0.096700576,27.8,8.4,0.502842997,0.773604611,487.5571873084633,734.8056594547654,82.6372604120235,13.33359173627396,20.775596426287333,0,0,0.0,45682.0,17.393743363725577,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.270761614,0.2775575
36035,NY,Fulton,0,0,0.071996832,27.4,8.4,0.683969905,0.935958818,487.5571873084633,734.8056594547654,93.83947704885558,16.028884767067044,22.196610902018694,0,0,0.0,46543.0,9.832280091724117,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.197991288,0.0907079
36037,NY,Genesee,0,0,0.083427885,28.2,9.2,0.517252887,0.767536541,487.5571873084633,734.8056594547654,91.52948617653422,15.629421262005028,22.069275453985586,0,0,0.0,53771.0,5.111059457388954,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.150170193,0.1035375
36039,NY,Greene,0,0,0.162035162,26.8,8.4,0.587377461,1.498825245,487.5571873084633,734.8056594547654,87.0705593141139,17.297494971658438,19.264135226834075,0,0,0.0,48144.0,12.797432031884703,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.222798347,0.1629129
36041,NY,Hamilton,1,0,0.0,25.1,10.3,0.823384109,3.705228489,487.5571873084633,734.8056594547654,96.44334160463193,23.366418527708852,16.439205955334987,0,0,0.0,47997.0,27.504004353298594,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.617538082,0.4033071
36043,NY,Herkimer,0,0,0.077662664,28.6,8.8,0.59023625,1.040679704,487.5571873084633,734.8056594547654,95.61524512159208,16.82605124071979,22.16091383933415,0,1,0.0,49504.0,12.693775007804167,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.21745546,0.1605317
36045,NY,Jefferson,0,0,0.0434696,27.6,7.5,0.817227859,1.02588178,487.5571873084633,734.8056594547654,85.76344974145867,11.168469142812896,25.495358301284533,0,1,0.0,50179.0,14.511109328196579,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.226041748,0.1963178
36047,NY,Kings,0,0,0.0446186,24.4,9.1,0.651592543,0.600542418,487.5571873084633,734.8056594547654,35.66518944384557,11.483730586497384,23.730506647502693,1,1,0.0,51026.0,0.015700271126383638,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.725152959,0.5039333
36049,NY,Lewis,0,0,0.0369727,26.9,8.5,0.443672126,0.961289607,487.5571873084633,734.8056594547654,96.81766160888986,15.04780891202422,24.746188208365634,0,0,0.0,50846.0,14.646753451624322,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.184863386,0.1536688
36051,NY,Livingston,0,0,0.137572608,28.7,8.7,0.580862122,0.794863956,487.5571873084633,734.8056594547654,92.20558775404095,13.740002752588198,20.21164344807548,0,1,0.0,53945.0,17.026251902924777,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.183430144,0.1427054
36053,NY,Madison,0,0,0.109335921,26.8,7.6,0.574013585,0.984023289,487.5571873084633,734.8056594547654,93.83731379864383,13.941613790474117,21.792707170284036,0,1,0.0,58094.0,14.560519417689333,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.218671842,0.1712036
36055,NY,Monroe,0,0,0.122412851,28.4,8.6,0.671252889,0.74120309,487.5571873084633,734.8056594547654,72.8203626280322,13.917489762797846,22.664117666025383,0,1,0.0,54204.0,33.84183595820011,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.238099722,0.105257
36057,NY,Montgomery,0,1,0.0399992,29.1,8.8,0.6599868,0.9199816,487.5571873084633,734.8056594547654,85.09130010553775,16.585356140106335,23.499074055636314,0,0,0.0,44414.0,44.039972001983514,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.2399952,0.205664
36059,NY,Nassau,0,0,0.150140231,21.3,8.8,0.798746029,0.896337179,487.5571873084633,734.8056594547654,65.49369481281522,15.280038102859805,23.260362574391653,0,1,0.0,101568.0,5.592514245839137,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.425647555,0.0835088
36061,NY,New York,0,0,0.283561456,16.1,6.8,1.42096498,2.600681684,487.5571873084633,734.8056594547654,48.01727502769768,13.503792548331422,14.782709586454907,0,1,0.0,75136.0,0.00012611350341420783,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.776794189,0.2261585
36063,NY,Niagara,0,0,0.115717704,26.9,8.9,0.643390436,0.754479432,487.5571873084633,734.8056594547654,87.26746092974051,15.885877423557185,21.47651626791827,0,1,1.0,48517.0,22.301740417872672,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.148118662,0.1587324
36065,NY,Oneida,0,0,0.110817964,26.0,8.8,0.524254216,0.865232569,487.5571873084633,734.8056594547654,84.83297712003679,16.250138369706825,21.87390900808079,0,1,1.0,47390.0,19.612840203654365,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.242947076,0.2038692
36067,NY,Onondaga,0,0,0.124561618,28.9,8.6,0.715155498,0.740926867,487.5571873084633,734.8056594547654,79.2332760916951,14.04161652670301,22.965530826977513,0,1,0.0,57114.0,26.16876879878529,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.253418465,0.2007177
36069,NY,Ontario,0,0,0.121252821,28.2,8.4,0.774152629,0.932714011,487.5571873084633,734.8056594547654,91.8355245480909,15.391314821506333,22.514384189899104,0,1,0.0,58085.0,13.833693368925331,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.177215662,0.1622416
36071,NY,Orange,0,0,0.10481645,25.4,8.7,0.631586303,0.841219203,487.5571873084633,734.8056594547654,68.20014323534855,10.993447116919205,27.233224163320486,0,1,0.0,71162.0,27.66420125502625,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.338637762,0.1554595
36073,NY,Orleans,0,0,0.069808028,28.8,8.6,0.395578825,0.418848168,487.5571873084633,734.8056594547654,87.815684536996,14.406641326399738,22.246577898001537,0,1,0.0,48126.0,16.233640075918053,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.232693426,0.1420253
36075,NY,Oswego,0,1,0.081930277,30.0,9.1,0.548932858,0.737372496,487.5571873084633,734.8056594547654,95.07161634277573,12.61168300452874,23.112956456936015,0,1,0.0,49391.0,7.979012831407127,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.196632666,0.271491
36077,NY,Otsego,0,0,0.12845215199999999,27.5,8.4,0.642260758,1.172125883,487.5571873084633,734.8056594547654,92.73197449364751,16.51327518912928,18.66075587465266,0,0,0.0,47942.0,20.457689364882988,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.289017341,0.1779619
36079,NY,Putnam,0,0,0.190636727,27.4,7.7,0.672245299,0.842815002,487.5571873084633,734.8056594547654,82.94955370574667,12.453114030689,23.718784474977433,0,1,0.0,90497.0,39.22229932463123,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.351172918,0.060551
36081,NY,Queens,0,0,0.0545742,23.7,9.2,0.713974506,0.684206776,487.5571873084633,734.8056594547654,27.646968111669672,12.82750607202511,20.706345299862555,0,1,0.0,60241.0,0.3340180988166974,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.568744063,0.2604242
36083,NY,Rensselaer,0,0,0.0439837,26.9,8.0,0.659754948,0.634621426,487.5571873084633,734.8056594547654,85.65254752899409,13.552741345677385,21.306663154131307,0,1,0.0,60117.0,23.47040691460606,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.201068175,0.1027281
36085,NY,Richmond,0,0,0.074952084,25.0,8.9,0.552503935,0.606041138,487.5571873084633,734.8056594547654,64.0387856548546,12.660593518656796,23.297207347513492,0,1,0.0,71058.0,4.8937060580779335,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.415448695,0.1887702
36087,NY,Rockland,0,0,0.139315475,25.4,9.8,0.761375271,0.881251377,487.5571873084633,734.8056594547654,65.34439999101663,13.424043992851804,28.098701582035822,0,1,0.0,84249.0,29.74246042051475,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.311029898,0.117156
36089,NY,St. Lawrence,0,1,0.0356605,29.6,8.6,0.454671077,0.918257273,487.5571873084633,734.8056594547654,92.85267633816908,13.89355391981705,21.26509683413135,0,0,0.0,42811.0,14.277372642893948,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.267453575,0.2282
36091,NY,Saratoga,0,0,0.173792145,25.7,7.7,0.644860326,0.932989408,487.5571873084633,734.8056594547654,92.73247209788394,13.65803457995419,22.702372875181574,0,1,0.0,75029.0,29.484508938448684,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.123483892,0.0688206
36093,NY,Schenectady,0,0,0.110353781,27.0,8.7,0.720545278,0.603700097,487.5571873084633,734.8056594547654,77.17399031843182,14.918533933961106,22.949452907378802,0,1,0.0,59432.0,35.95490558277837,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.201233366,0.0925608
36095,NY,Schoharie,0,0,0.0305101,26.1,8.9,0.396631682,0.94581401,487.5571873084633,734.8056594547654,93.87156859751443,15.939417997496108,19.94564719533421,0,1,0.0,50588.0,12.011396606662617,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.0610203,0.0943307
36097,NY,Schuyler,0,0,0.0543537,26.3,8.2,0.380476139,1.19578215,487.5571873084633,734.8056594547654,96.20018535681186,16.9874066401352,21.20699994548329,0,0,0.0,49664.0,6.6596026927134595,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.0543537,0.1589994
36099,NY,Seneca,0,1,0.0,29.9,8.5,0.538457178,0.793515842,487.5571873084633,734.8056594547654,90.77472979489943,15.52296388754929,21.329891350599983,0,0,0.0,49813.0,4.649992898840232,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.226718812,0.1174398
36101,NY,Steuben,0,1,0.0505311,29.1,9.9,0.444673519,0.838815956,487.5571873084633,734.8056594547654,94.42974037781595,15.878371552682088,23.434690372764926,0,0,0.0,47352.0,11.465190707565108,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.222336759,0.1866213
36103,NY,Suffolk,0,0,0.132463156,24.7,8.0,0.740314388,0.83041623,487.5571873084633,734.8056594547654,71.56580841731677,13.512773294940905,23.95084876284863,0,1,0.0,87634.0,30.37116044987029,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.341580117,0.0773076
36105,NY,Sullivan,0,0,0.0386364,25.7,9.3,0.669697477,1.081819001,487.5571873084633,734.8056594547654,74.50965221091725,14.771686847976065,22.664964473158214,0,0,0.0,49161.0,13.9764000523832,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.373485131,0.2106122
36107,NY,Tioga,0,0,0.0585526,28.4,7.9,0.409868062,0.683113436,487.5571873084633,734.8056594547654,96.04889975550122,15.710513447432763,23.42689486552567,0,1,1.0,57541.0,14.80034112434482,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.234210321,0.2388773
36109,NY,Tompkins,0,0,0.167492635,24.4,6.1,0.699528065,0.975398288,487.5571873084633,734.8056594547654,80.23512268126501,10.760702611161435,16.402465440510415,0,1,0.0,55839.0,17.595649957466918,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.177345143,0.0989834
36111,NY,Ulster,0,0,0.136882795,27.8,7.5,0.711790536,1.259321718,487.5571873084633,734.8056594547654,81.70121593704964,14.819198544601711,20.173924479295096,0,1,0.0,58328.0,25.64297623775098,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.262814967,0.0935495
36113,NY,Warren,0,0,0.182665084,28.7,8.9,0.928547508,2.313757725,487.5571873084633,734.8056594547654,95.24860364953506,17.11689774301064,20.614242013788488,0,1,0.0,54492.0,17.264973566216536,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.441440619,0.1820223
36115,NY,Washington,0,0,0.126829114,26.7,8.5,0.523170094,0.760974682,487.5571873084633,734.8056594547654,93.32447481650216,15.35528980005062,21.06586940015186,0,1,0.0,51188.0,12.167357159067452,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.158536392,0.0956526
36117,NY,Wayne,0,0,0.0533943,28.3,8.8,0.608694724,0.619373578,487.5571873084633,734.8056594547654,90.98451563366463,14.250522544042997,23.780019622062024,0,1,0.0,51273.0,14.714225559027428,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.160182822,0.152977
36119,NY,Westchester,0,0,0.202287437,19.0,7.4,0.739249376,0.974368805,487.5571873084633,734.8056594547654,57.375992110528465,14.658107095783116,24.022429362994714,0,1,0.0,85688.0,14.96450717929783,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.456470603,0.2421473
36121,NY,Wyoming,0,0,0.094705938,26.7,8.0,0.591912113,0.615588597,487.5571873084633,734.8056594547654,90.24315027873324,13.576088245759696,20.647610010674892,0,0,0.0,52796.0,18.719517166437694,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.213088361,0.1203398
36123,NY,Yates,0,0,0.079042011,23.5,8.8,0.355689049,0.908983125,487.5571873084633,734.8056594547654,96.14565251696386,16.63247593498501,24.51869970017358,0,1,0.0,46392.0,2.2377800555871628,64,9.275093310615132,2.6556930029716828,1.4409675677647922,0.395210054,0.1627803
37001,NC,Alamance,1,1,0.100030676,31.4,10.3,0.76690185,0.753564426,746.0213064145971,665.1112958335699,67.30452388987038,14.610503470499104,23.451839794615267,0,1,0.0,41566.0,26.99146726555736,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.15338037,0.202826
37003,NC,Alexander,0,0,0.080965104,28.6,9.5,0.377837152,0.53976736,746.0213064145971,665.1112958335699,87.82999085972364,15.12715737405237,22.724340018280554,0,1,0.0,41092.0,6.494326219743991,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.107953472,0.1639972
37005,NC,Alleghany,1,0,0.08988764,26.7,10.4,0.449438202,1.168539326,746.0213064145971,665.1112958335699,88.40878529807262,20.65441506051098,20.035858359480056,0,0,0.0,36113.0,3.6104323756004844,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.359550562,0.3628118
37007,NC,Anson,1,1,0.0,33.0,11.8,0.445814913,0.445814913,746.0213064145971,665.1112958335699,45.80673890455692,14.346148137153037,22.138934243728663,0,0,0.0,35307.0,5.75711306482559,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.185756214,0.4763984
37009,NC,Ashe,0,0,0.073681108,24.4,8.5,0.589448865,0.81049219,746.0213064145971,665.1112958335699,93.17840255122613,20.164216854220886,19.431105897877643,0,0,0.0,35238.0,5.062943366697849,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.147362216,0.3892414
37011,NC,Avery,1,0,0.0,28.4,10.2,0.50209205,1.227336123,746.0213064145971,665.1112958335699,90.06574141709277,17.401809293701184,17.188290161263133,0,0,0.0,37120.0,0.0,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.334728033,0.390734
37013,NC,Beaufort,1,1,0.126355691,33.7,11.5,0.547541329,0.737074866,746.0213064145971,665.1112958335699,66.38539332900605,18.388157205971652,22.041918800644904,0,0,0.0,41725.0,14.655193183060113,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.210592819,0.2157823
37015,NC,Bertie,1,1,0.0471342,35.9,13.8,0.329939668,0.235671192,746.0213064145971,665.1112958335699,34.73827647777464,17.17883657550982,20.843905647965418,1,0,0.0,31967.0,8.815625843533315,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.28280543,0.3596014
37017,NC,Bladen,1,1,0.0,33.4,12.1,0.573855159,0.344313095,746.0213064145971,665.1112958335699,54.68030690537085,15.575447570332482,23.066211992043193,1,0,0.0,33882.0,6.421887953775903,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.229542064,0.2468298
37019,NC,Brunswick,0,0,0.075630808,28.4,9.7,0.718492678,1.134462123,746.0213064145971,665.1112958335699,80.81280077445058,21.43329206653573,18.766464055998732,0,1,0.0,48831.0,15.679895978503133,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.207984723,0.2497071
37021,NC,Buncombe,0,0,0.10154475,22.2,8.7,0.803895934,1.104299151,746.0213064145971,665.1112958335699,84.44221586283874,15.985364093354256,20.493626163361558,0,1,0.0,45094.0,24.796211090366864,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.20732053,0.165669
37023,NC,Burke,1,0,0.065805348,26.8,10.6,0.581280572,0.493540108,746.0213064145971,665.1112958335699,83.01654347060894,16.139783526927136,22.206089405139036,0,1,0.0,42711.0,27.706670781295866,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.186448485,0.2688112
37025,NC,Cabarrus,1,1,0.147733148,29.8,10.1,0.795486184,0.704573477,746.0213064145971,665.1112958335699,71.6393930712147,11.28301060046851,27.403362713540176,0,1,0.0,57881.0,22.350823366221135,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.159097237,0.2017098
37027,NC,Caldwell,0,1,0.0603879,30.8,9.9,0.712577598,0.458948284,746.0213064145971,665.1112958335699,88.60157294439293,15.435570704211782,22.62582952944152,0,1,0.0,39636.0,35.32456480662022,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.181163796,0.2128672
37029,NC,Camden,0,1,0.0,31.6,9.9,0.303060915,0.20204061,746.0213064145971,665.1112958335699,81.19238476953909,12.855711422845692,25.62124248496994,0,0,0.0,62000.0,3.7478083866291083,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.101020305,0.1038206
37031,NC,Carteret,1,0,0.167504188,28.7,10.8,0.837520938,1.522765342,746.0213064145971,665.1112958335699,87.41067264439062,19.044968331101717,18.918593630113286,0,0,0.0,50837.0,24.608940922210504,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.213187148,0.2203094
37033,NC,Caswell,1,1,0.0421496,30.2,13.4,0.210748156,0.295047418,746.0213064145971,665.1112958335699,61.18723386314768,15.831190185083688,20.612167460685527,0,0,0.0,40504.0,10.595736903359416,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.084299262,0.2587434
37035,NC,Catawba,0,0,0.0517431,27.2,8.7,0.853761076,0.814953755,746.0213064145971,665.1112958335699,77.99271822646057,14.105520931859703,23.837442827712202,0,1,0.0,41745.0,26.124981271881083,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.161697174,0.1968166
37037,NC,Chatham,0,0,0.095704465,25.9,8.5,0.366867114,0.606128276,746.0213064145971,665.1112958335699,71.15187780489725,18.31509329974018,21.795134241398316,0,1,0.0,58860.0,7.895297909726715,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.223310417,0.1735755
37039,NC,Cherokee,1,0,0.073051355,25.2,11.9,0.803564906,0.730513551,746.0213064145971,665.1112958335699,92.33712286838653,22.89753680221542,19.264684448331145,0,0,0.0,38284.0,0.42883155255031696,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.219154065,0.3011935
37041,NC,Chowan,1,1,0.067046597,30.0,12.4,0.737512571,0.603419376,746.0213064145971,665.1112958335699,61.10998445210573,19.657946325964986,22.422767525180827,0,0,0.0,40794.0,21.438298422753533,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.335232987,0.2723311
37043,NC,Clay,1,0,0.09487666,25.4,10.3,0.284629981,0.664136622,746.0213064145971,665.1112958335699,95.21110796259563,23.594974969301973,18.730518560498723,0,0,0.0,38980.0,3.718128148946604,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.09487666,0.2912339
37045,NC,Cleveland,1,1,0.071275112,31.9,11.6,0.702568959,0.610929529,746.0213064145971,665.1112958335699,74.21949876628805,14.96461999632945,23.448683700727994,0,0,0.0,40237.0,12.976242355867168,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.213825335,0.2120484
37047,NC,Columbus,1,1,0.0343861,33.0,12.1,0.808073861,0.532984887,746.0213064145971,665.1112958335699,60.36008124203931,15.198457778236774,23.291679575889017,1,0,0.0,34478.0,2.7893646737763778,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.206316731,0.3683716
37049,NC,Craven,1,1,0.098113282,29.9,10.9,0.686792971,0.578868361,746.0213064145971,665.1112958335699,67.07405439350757,15.274624414279502,23.383411429399544,0,1,0.0,47805.0,22.801888495203904,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.176603907,0.2156035
37051,NC,Cumberland,1,1,0.066193436,32.5,12.2,0.756496413,0.589436788,746.0213064145971,665.1112958335699,47.192977513140555,9.454310946652015,26.779179228064905,0,1,0.0,42380.0,30.225624676290685,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.144995146,0.1512781
37053,NC,Currituck,0,1,0.085708164,29.1,9.3,0.942789801,1.199914292,746.0213064145971,665.1112958335699,88.65672909500148,12.91459633923642,23.74400135898416,0,1,0.0,66426.0,13.103141306613539,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.385686737,0.1241722
37055,NC,Dare,0,0,0.148460465,25.1,9.1,1.989370231,3.622435345,746.0213064145971,665.1112958335699,88.62323113207547,15.232900943396228,20.02358490566038,0,0,0.0,53585.0,37.623216998150355,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.504765581,0.3524022
37057,NC,Davidson,1,1,0.12314816,29.9,10.6,0.431018558,0.677314878,746.0213064145971,665.1112958335699,81.95459178035094,14.359213644568328,23.86571544346075,0,1,0.0,46400.0,17.301148322569286,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.197037055,0.1392484
37059,NC,Davie,0,0,0.0487389,27.8,9.2,0.511758255,0.584866577,746.0213064145971,665.1112958335699,85.49224054316198,16.559165858389914,23.644519883608147,0,1,0.0,52525.0,11.028393840420806,65,10.250761015699586,2.9319091889421083,1.358123605408616,0.097477763,0.1703909
